index,comments,score
69,还不如NOVA7，电池不行游戏性能也不行最搞的是信号差的一匹！还不如NOVA7！我NOVA7从来没卡过！华为真是越活越过去了！少搞点花里胡哨的曲面屏啥的多落实下真东西吧华为！,1
69,夸张了，才买回来，每天充电无数次，这电量简直让我怀疑是别人用过一段时间的,1
69,如果有0分我真的一分都不想给～客服态度很差，然后手机电池不行，基本一分钟耗电百分之一，唉，后悔。总之就是非常后悔,1
69,买的时候2699，签收的时候就变成2599，这变得太快了吧！只要是没有充电器，买手机没充电器这不是@了吗！,1
69,用了不到一星期，手机发烫，特别是摄像头（只是拍了一张照片而已）,1
69,手机很好用，但是华为感觉越来越差劲了，充电器都等了好几天了还没到，人人都说支持国产，但是华为真的让我失望透了，我妈本来极力吹捧华为，但是经过这一次之后，我妈也开始讨厌华为了，华为啊华为，你能不能不要让我们国人失望？你这样真的让我很寒心，那么多人吹捧你你们却还做成这样，你们好意思吗？,1
69,对于这次购物是非常不满意的，快递纸盒挤压变形，内物填充物不足，手机盒上全是手印。京东真的是越来越差了,1
69,手机颜色很漂亮，但是送货超级慢，没有按时送达，竟然装车误点，导致影响到我的重要事情，很不满意的一次物流&hellip;,1
70,只能很不好，一点不顺畅，其他可以，差评，我一直在京东买手机，买七八个了，就这个不好，,1
70,618下单，19号就收到了，充电器套装没货了，客服说收货后10日内补发，预计28日发货，28日又联系客服，说是10个工作日，不包括周末，现在已经十几个工作日了，还没有收到货。信赖华为的品质京东的服务才选择在这里购买，可是这次让我领教了华为的傲慢,1
70,一直用华为nova系列，价钱比mate系列稍便宜，系统一样好用，家里平板和笔记本都是华为，连接很容易，虽然这款手机没有5G，但还是义不容辞地入手，华为的东西比参数比配置看起来是不如别家，但是东西是实打实地好用，有一说一，没有一点夸大，这次购物有一点波折，给了差评，但是华为的售后很快帮助解决了，继续坚定不移地支持华为,1
70,垃圾 退货不给退 找毛病 说有划痕 电话我都没用有你吗的比的划痕 ***的,1
70,耗电快，手机发热，发烫，咨询客服客服让我去售后，不管怎么问电池的问题客服就是一句话去售后，我算是服了。,1
70,差评，没想到华为这么大个品牌会出现外观质量问题！做工出操，请看图片，这样品质也能出货？,1
70,怪自己没看清楚 到货了才知道充电器都没有 真的是垃圾 就这一点其他的不作评价了,1
70,在京东买了华为垃圾手机，用不到2个月就出现闪退，不让换也不让退，大家买手机慎重选择啊！头一次给差评,1
70,手机明显的问题，售后说这种手机就这样。这种解释也太牵强了。真是支持不了，越来越差了。,1
70,垃圾，充电头没有，连充电线也不提供，华为真是失望,1
71,第一次买华为，没想到体验感极其差，一个问题重复三五天都还是解决不了，线上太慢了，以后不会用京东买了，太垃圾了,1
71,差评，不附带耳机和充电器产品介绍里面居然也不提示。打开包装一脸懵逼,1
71,给厂商提个意见，好歹也给配个与常用充电器匹配的转换头。,1
71,我在京东一共买了3个手机，两个都是二手机，最近给家里老人买的手机还是人家摔了的手机，手机上还有坑，***真**黑 以后绝不在***上买贵东西，绝对,1
71,体验感非常差质量问题都不管大家都别买@手机特别卡售后都不管的,1
71,信号不好，上网太卡了，退货还得联系客服确认固障，没有充电器不说收到货时顺丰还要了二十元运费，算了不退了退也太麻烦了,1
71,感觉是二手机，要不就是性能不行。随时都在卡，接个视频都接不起来。8+256的,1
71,买手机居然不送充电器，也不说，学苹果掏钱买充电器？？？？最后一个华为手机，我支持***国产,1
71,垃圾，同时买的手机和充电器，手机送到货，充电器一周时间无法配送，出差要离开配送地，还不能修改收货地址。非常失败的一次购物,1
71,就一个手机！充电器还要单买！坑吧！别到时候说什么要支持国产了！什么玩意儿！,1
72,先不说质量，早上八点多下单界面显示当天送达，结果东莞到深圳还第二天下午五六点收到，忽悠呢，毫无购物体验，找客服还就会哄几句，能处理吗，只能死等,1
72,一点都不好，买了不到一个月，又是死机，又是自动拨打电话，大半夜的吓死人了，,1
72,新到得手机，还是京东华为自营店买的手机，结果新手机油漆脱落，真是一次让人失望的购物，售后经过一番沟通后也没有下文了，京东购物体验最差，这是最后一次在京东买东西。,1
72,买了一个残次品，华为和京东贼鼠一窝，将就着用吧，在京东买东西，还真不如去拼多多买,1
72,、机身发热快且严重、SIM卡安装后怎么调试都无信号、请问这是垃圾场捡出来的东西吗，这样的货送到消费者手上，怎么敢的捏?,1
72,商品真是一颗星都不想给，充电器没有就算了，耳机转接线也不配，还买近三十一根，真有你的华为，这就是爱国为，真是笑了。,1
72,差评，差评，差评。这个手机指纹非常不好用，按五六次都打不开屏幕，简直跟个砖头一样,1
72,没有一个月就不能开机了，还不能及时维修，等了快一周还没取件员给我打电话，如果没有备用手机用，你们是让我从新再买个手机吗？,1
72,原来所谓的66w超级快充就是20分钟只能充百分之二的电？我不知道这是手机的问题还是我的问题，找客户也没有得到专业解答还需要我自己去研究问题，还不如之前的nova6?认栽，从此告别nova系列，我甚至怀疑是原厂出的手机还是被掉包后的，收到时包装盒子也很脏,1
72,客服很垃圾，问他的话都是机器人回复，反正个人感觉很垃圾，希望购买的朋友看到评价小心，反正我买了之后服务态度很差，都是机器人回复,1
73,垃圾曲面屏，要不是为了用鸿蒙系统，不会选这手机，垃圾曲面屏。反人类设计。,1
73,为什么卡卡的。我朋友都说我买了个假手机。这明明是新的。为什么像旧的。一卡一卡的。,1
73,手机怀疑是翻新机，刚开始用电池使用率太低，充满电，待机都待不了一天，而且待机还发烫。,1
73,垃圾手机，换了一张膜，指纹解锁就不灵敏了。10次有9次打不开。,1
73,之前也是一直用华为，这次也是奔着支持国货的心态买的Nova9，到手用了一个多月了，现在感觉很不好，配置手感还不如Nova7，价钱太虚高了，这可能是我最后一个华为手机了,1
73,@的无比，还一次性买了两部，结果没充电器，怎么你的手机是太阳能的不需要充电器的嘛，当时下单还特意咨询了，太爱球了,1
73,像素一点都不清晰，太模糊了，一点也不耐电，感觉不像新机，太差了? ? ?,1
73,充电器都没有，第一次买手机遇到这种情况，就一个手机，啥都没有。太坑了。,1
73,这操作真是无语呀，要收钱的手机收到5天了，不用付钱的充电器一直不送过来，那请问人家怎么用手机。有这样操作的吗？？？？垃圾服务,1
73,你们好好看下你们的相册，我**的也是服了，京东还有翻新机！自己的相册有别人的照片是什么鬼！,1
74,买了手机10天，偶然发现手机居然降价百分之10，找客服说京东价保7天，各种反馈都坚持不退差，第一次买大商品有低于15天价保的，很不满意,1
74,买手机居然充电器分开发货，第一次听说，问了客服居然告诉我10天左右给发货，还一直搪塞客户，一点问题解决不了，难不成手机买回来在家里放10天？,1
74,很失望，没有配套的耳机和充电器，充电线都没有，特别失望。手机坏了着急买个，结果没充电器没法用,1
74,首先为什么我会拍这款手机，因为客服说送充电器，点开业面，第一个是什么都不送！第二个肯定是送充电器了，所以立马就买第二个了！昨天晚上12点拍的货，今天5点京东快递说站点送错了？？？为什么会送错？我怀疑就是快递员不愿意送货？我着急用手机我就说我自己很去拿手机，害得我自己跑一趟，其实心里是很不舒服的！！！！！1??手机没有充电器，2??快递员不送货上门！所以我对这次的服务很不满意！第一次买华为手机遇到这样的客服还有快递！真的是醉了！！！如果不抓服务！会丢失很多客户的！,1
74,严重差评，手机外包给打开过，商家把充电器拿走，在重新199卖和图片一起搞文字游戏,1
74,新买的手机不给充电器，不给充电器你卖什么手机。我买手机我自己没有充电器。这次购物非常不愉快！！！！,1
74,手机收到用了几天，手机发热严重，耗电也快，还是不要买骁龙处理器的手机，发热严重，能买麒麟处理器就买麒麟处理器的手机,1
74,"没有充电器,差评!之前的快充充这个手机居然要四五个小时，垃圾！国产手机也玩起套路，不配充电器！",1
74,真的很垃圾，没有充电器，慎买！！！之前旧手机快充充这个要四五个小时！！！,1
74,非常差的体验，啥也不想说了，这就是京东的服务？买东西跟期货一样。付款了就是不发货，一个字慢。另外包装就是自己贴个条就是未拆封？买手机至少有个塑封吧？包裹发过来非常简陋。差差差！,1
75,我对没配有充电器的表示很不满意，购买时一不留神买回来了，需然有自身没看清楚的原因，但还是表示对商家的不满,1
75,也算是华为的老用户了吧，但是这次购物真的很不满意，首先新机购买不到一个月就开始卡了，到现在还没有两个月，也是时不时卡一下，卡起真的太难受了,1
75,**平台，价格一天一个，昨天买的竟然没有充电器，要补充电器又很贵很贵。还不补差价。客服就是个机器人，没有血的机器人，\n祝京东自营早日关门,1
75,还没用手机，不知道有没有问题，购买手机的时候商家客服说有赠品数据线和充电器的，购买手机快一个星期了赠品都还没到，还说仓库没货为由一直迟迟不发货。联系商家客服又说找京东客服，一直推来推去的，建议大家在网上买手机要慎重，最好去实体店买。,1
75,用了没几天就有点卡顿   降价了300块都不给退   说是就保价七天   现在买就保价30天   买的时候也不知道就保价七天啊   感觉受到了欺骗   真真是差,1
75,散热太差了，用了一会儿就烫手！更可气的是配件迟迟没有货，给的答复是缺货！在京东买就是为了到货快，在外出差就这几天，手机到了，配件没到，还不能改收货地址，不给解决，服了！不建议购买！！,1
75,系统混乱屏幕失灵自己乱点乱跳 不建议购买特别是网上购买  有问题不会解决电话打了六七个每一个有用,1
75,垃圾，再也不在这家店买了，买了不能退，说补钱或者补差价换店里别的手机都不行，只会死板的拒绝退货。垃圾，在京东唯一一次糟糕体验！颠覆了我的认知！想买的，奉劝你们，眼镜擦亮点！！！！！！！！！！,1
75,刚买第二天就降价了。表面上是两个型号，其实就是一个东西。降价后就火速下架一个型号，让你无法保价，全程合理合法，还是卖家有脑子，果然是我等凡人所不及。,1
75,就是垃圾中的垃圾，用了一天卡顿严重，还不打游戏用的，真是废物手机两千多还能用一天就卡死,1
76,我在京东购物十多年了，第一次买到有质量问题的手机，明明刚拆开包装发现手机后壳有缺陷，非说外观问题不给退换，那我们消费者买到有问题的手机就只能认栽没处说理了吗，希望能给我个合理说法。这个时期买华为手机只剩情怀了，可仅剩下的这一点情怀也遭到了京东无情的扼杀，伤透了！,1
76,太垃圾了，电池不经用，一早上都要充两次电，关键还充的慢，我又不是没时间，必须退了，垃圾,1
76,指纹用不了，触屏也不灵敏，搞得我把出厂的膜撕了，这是我在京东最差的一次购物，没有体验感，完完全全影响心情,1
76,发热严重，找客服，说到问题就是敷衍，完全没有解决的意思，录入信息太多，换也麻烦，踩坑,1
76,信号特别不好，随时随地没有信号，刷健康宝没信号一直等，坐地铁二维码好长时间不显示,1
76,不懂就问哈，是只有我的手机很慢吗，买了最多一个月，反应好慢呀，反应根本不像新手机,1
76,华为手机是越来越矫情了，2600买个手机竟然没有充电器！跟苹果手机别的没学会，这个学的倒是厉害,1
76,一星都不想给，才买回来的手机第二天软件都打不开，还会乱跳广告，一个字差,1
76,一直信赖京东，手机签收到现在想要退货手机视频模糊得，然后视频开着就没声音了想要退货。客服要求七天无理由退就多一天。有这样的吗早知道就在实体店买或者天猫。有问题退货无理由。真的是糟糕的一次购物。华为旗舰店就这样吗手机有问题就叫拿去维修部看我自己说的有问题不一定维修部。京东以后别在上面购物！！！失败！！！,1
76,我都不知道你们那么网购评价怎么来的，就是看了购买人数几十万才买的。自己刷的？牛买了有问题又不能退！,1
77,首先像素都没有我18年买OPPOR17好，其次频闪严重，打语音电话一直在闪，动图颜色缺块,1
77,直接差评，颠覆了我的认知，充电器都没一个，比苹果手机还坑，人家起码还有跟数据线，这**啥都没有,1
77,2918标准版，明确标注（无快充套装）\n2999秒杀版，未标注\n买了秒杀版，告诉我标准版和秒杀版是一样的，都没有充电器\n宛如**。,1
77,整体一般，反应速度一般，尤其是拍照效果并非宣传所讲，非常一般，比mate9还差,1
77,电池太不耐用了，只用得到半天！手机买回来一个月就出现问题！找个客户，客户就是答非所问！体验感太差了！,1
77,真***坑，跟苹果一样坑了，不带充电器，耳机，就这还支持国产？？,1
77,送达日期写的次日，结果过了两天还是晚上才送达，上面写的最近的发货地址13公里，收货地也没有疫情。为啥在京东买就是着急。我不知道物流怎么搞的，从通州发货，绕了一圈，又回到通州。太**耽搁事了。真的恶心。快递小哥辛苦，大晚上的工作，但是我不知道这物流怎么安排的，十公里我自己拿也行啊，诚心恶心人。,1
77,真的，这个价位就千万别选择华为了，系统不稳定，微信连相册都用不了，客服的回复是去店里检查，也是醉了,1
77,一星都不想给给，1号下了单赠送充电器到现在充电器还没有给，手机也不好耗电快，有点小卡顿,1
77,非常差的一次购物，套餐里有充电器花了3198，手机是2999，充电器不想要了，联系客服说可以退。结果退完又说是赠品，不给退款，还扣了8元快递费用。三个客服三个说法。涨见识了,1
78,感觉买到假货了，浏览网页手机就发烫，新手机待机不到一天，还没有我之前退休的华为待电时间长，我在京东买过很多次手机，这是第一次手机差评，客户也是敷衍的,1
78,好垃圾，以前的充电器不匹配（充电超级慢），商家也不提醒，然后叫在花钱买充电器。,1
78,包装完好无损   开机一看竟然花屏  新手机啊  咋能出现这种情况真是服了  外地调货的等了好几天到手是个问题手机  无语啊,1
78,差评，才买了没几天，降价了，还不退差价，送的手机壳后面有黑点，感觉像是旧手机一样，网速好卡，导航都用不了,1
78,第二天就降价，一个东西新发布一个链接卖，旧链接显示为无货，所以不支持价格保护。买个东西满满的都是套路。还有谁能告诉我买手机不带充电器不是苹果的专利吗，怎么华为也这样了，算不算侵权啊。大家买的时候一定看清楚带不带充电器。,1
78,6.18活动说送充电器，联系三次客服，都说给补，半个月过去了，没人管。电话刚收到用五分钟后面滚烫，这还是华为京东旗舰店呢？就这服务？赶不上我家门口二手手机维修,1
78,发热严重，掉电严重，百分百的电用不到两三个小时，不亮屏待机才四五个小时，联系人工客服半天没反应,1
78,我就是个大冤种，买完半个月降价不说，还送充电器，我充电器178，嗯，很棒。,1
78,大冤种啊大冤种，现在2819还送66W充电器,1
78,外形外观：包装的盒子都是灰，脏的要死，擦了半天盒子，能不能封个膜，感觉像路边地摊上买的，包装实在是太差了！！！早知道这样的包装我就去华为官方商城或者线下买了。手机等回去拆封了再看看。,1
79,垃圾，充电器不给，而且不提前说收到货了才说，怎么用？让我再等一周？快递那么慢，买了过了一周才发货，垃圾，再也不买了,1
79,我滴妈，手机也太卡顿了吧，真的很卡，而且虽然不配送充电器，好歹配送能不能快一点啊，真的要啥没啥！,1
79,垃圾,1
79,手机体验感很差，拍照总有1-3秒的卡顿，总的来说上手感不是那么理想，我想应该是买到官换机或官修机了,1
79,手机使用起来很差，网络信号太差了，打开网页半天打不开，华为真的让人失望,1
79,非常差，1月10日买的手机，到了之后试用了几天，电池续航能力非常短，申请了售后。没想到售后更另人无语，1月19日申请上门收件，左催右催终于22日下午上门收件了，然后又经过漫长的等待，物流一直没更新，期间我又打了几次电话查询，于25日显示预计28日到售后部，京东的速度就是这样子，颠覆了之前我对京东物流的认知，一件快递竟然要差不多一个星期，以后买大件都不考虑京东了，非常失望,1
79,反应太慢。还有点卡顿。还没有快3年的荣耀20流畅。价位差99还没有3年前的好。这是为什么。,1
79,连个充电器都没有，那上面写的什么东西，一个不带充电器，那个也是不带充电器也不说，就这么摆着让人误会，要不你就把介绍写清楚。,1
79,只有一个裸机，不配充电器，啥都没有，就一个裸机，很无语！很差,1
79,不得iPhone命却得了iPhone病，连个数据线都不配，干脆直接卖数据线 也不要卖手机了，反正也没区别！！！,1
80,垃圾垃圾垃圾华为，用了华为十来年了第一次发现买手机没有充电器的，要倒闭了吗？充电器都配不起了,1
80,差评，非常差，非常差，非常差，全**套路，弄虚作假，说的送充电套装，收到却只有一个手机，没有充电器，用你**呀，奇葩东西，国产手机也就这样了，就**能卖个情怀了，再也不会买，去**吧,1
80,过了几天才收到充电器，这种操作用户体验感怎么能好，不明白卖家怎么想的?,1
80,三千块钱的手机为什么不带手机充电器，还要另外付钱购买充电器，申请退货也不给退，欺骗消费者，太不人道了,1
80,乱发颜色商家，我要的普罗旺斯的颜色，商家发到我手上的九号色，眼睛有没有色忙看不清楚颜色的，我很不满意。,1
80,"差评！差评！差评！收货只收到手机，充电器要分开送 7号收到手机，充电器要14号才收到,你这是让我手机一个星期干瞪眼吗",1
80,外形外观：2千6百多的手机拿在手里特别轻，满满的垃圾塑料感，手里用的是华为mate30，这次的nova是给妈妈买的，太差劲，以后不会选择华为了,1
80,喇叭拿回来的就是坏的，京东的售后还因为过了七天没给我退货说换货，换货又说有磕碰，谁家手机拿出来??点使用痕迹，磨磨叽叽快一周了没处理好喇叭的问题现在又追究我使用痕迹，慎入！,1
80,只能说太一般了，像素真是了，一亿像素还不如原来手机的4500万，买时和荣耀比较好久，看荣耀有差评买了这个，后悔死了,1
80,手机还可以，商家太坑了，没充电器，没耳机我的数码都是京东买的，这次太失望了，一直在网购，唯一一次差评,1
81,手机收到后   充电器一直不发货  或者自己去买让退个充电器价格也不行  说是没货 正在备货中  没充电器 你干嘛发手机过来  直接不卖不就行了  帮老人买的 你让她怎么充电   此处1万字差评,1
81,手机一般，速度没有很流畅没有我之前买的荣耀系列速度快，太差了不好用，网速卡很慢，谨慎购买，确实不行，耗电量大，太卡了手机,1
81,好几千块钱的手机就用个防水袋给我装着？连个箱子都不给我装一下，就直接装个防水袋，这么草率，大促也不用这样子吧，京东的包装真的越来越差了，真的差评,1
81,别买，太垃圾了，才用2个多月手机反应慢，卡的要死，wifi信号满格还老是联不上，,1
81,电池超级不耐用，半天都要充，而且还是没有打游戏的状况下，无语?,1
81,买给家里人的，到手半个月内就有接电话卡住的问题，碰上春节期间想着换了没得用，春节后问就让去店里修了。订单上写的180天只换不修跟玩儿似的,1
81,没想到现在卖手机都不发充电器了。先是耳机，后来是充电器，以后估计就卖模块了。要不是家里人支持华为，我绝不会再买华为。,1
81,严重差评，没有充电器竟然！！！服了，华为现在怎么能这样，一个充电器也要单独买？你说有套餐选择，买的链接里就一个官方标配的选择，直接买的官方标配然后就一个手机就邮过来了，真服了,1
81,华为的品牌真的是太棒了，一直在用\n\n但是我想给差评！差评！差评！\n\n买这手机我都没看配置，没看大家的评论！\n\n因为信任！\n\n好了！不要再绑架了！ 以后多观望吧！\n\n希望大家买的时候多看看，多了解，少吃亏！毕竟自\n\n己的钱是合法所得。,1
81,一个月左右直接给我重启30多次，打客服电话，检测说有硬件问题？？一个月不到给我整这个,1
82,快递包装，一点填充物都没得，把手机盒子都碰坏了！京东能不能好好学习下华为商城，不管买什么保护措施都是弄的好好的！,1
82,一直都不发充电器，只有手机没有充电器，多次询问客服也只是一直推辞说登记。有手机但是没有充电器充电，快一个月了。这次的购物体验真的很差劲。,1
82,用了一个月手机各种毛病，怀疑是翻新机！各种卡，反应迟钝，后台自动响关不掉，建议各位没买的千万不要入手,1
82,非常差，被人拆过屏幕上指纹，还没有充电器，还得再发200元买充电器,1
82,我的天  真的不要买  百分百后悔  特别容易发烫  而且真的不好用  不要买！华为现在的货真的很垃圾  不要买！网速慢！又没有充电器  以后不会再用华为手机了。,1
82,为什么不能打零星，买手机送充电器，手机倒是隔天到了，充电器小半个月都不发货，跟我说商品缺货，那店里咋还有货售卖呢，手机没电关机都已经一周了，我是花钱买个砖头玩吗,1
82,给个差评，1发货慢，2不送充电器，3卡顿，4没用几天死机一回，5从一个程序打开另一个程序有时候跳不过去。,1
82,严重怀疑是刷新的二手机！！才用了两个星期，就开始卡顿断网重启了才行，有的时候移动网络都打不开，寄给售后了，售后打电话说检修没有问题，又给我强行寄回来了，我要求换机，他不给我换，差评差评，绝对是个问题，二手机！！！！！！！！,1
82,京东快倒闭了吧，没想到发货发一个星期。重点是在这里买手机不如在实体店。除了慢，没有服务，没有礼品也没法体验，拆了还退不了。此款手机也没有充电器耳机。实体店会送充电器。千万别在京东买了。一次买够。,1
82,这大概是我用过最烫的手机了。今天是我拿到手机第一天，烫到根本握不住，手机外包装也全是污渍。这是旧手机写的评论&hellip;,1
83,差评差评差评，大家买的时候一定要仔仔细细看清楚，往往他们不想让你看到的都是小字，说是赠送充电器，拍了之后手机都收到一周了，问客服说充电器还要预计10个工作日，意思就是不确定呗，拍的时候是一个链接，发货的时候是两个，然后在充电器下边写着多久发货，最无语的一次购物，很失望,1
83,垃圾手机，大家一定要慎重购买，没用半天，机身已经滚烫滚烫，没有下载除办公外的软件，除了王者荣耀，机子死机现象严重，大家一定要慎重选择,1
83,电池掉电掉的太快了，不管做什么都会掉电，放着不管也掉，就很很明显这个电池不是新的或者是坏是,1
83,送的充电套装为什么是10天后发货 手机到了光一个手机有什么用，充电线都没的，看着手机发呆啊，不知道商家和京东什么逻辑，我第一次买华为、前面苹果,1
83,手机送的充电器竟然要等15个工作日，那不如直接不送，本来就是手机坏了才来买的，结果没有充电器还是不能用，只能自己去买充电器，现在的商家真是越来越棒了，送了等于没送，早知道直接去店里买了,1
83,如果有负分，可以给负分么，非常差劲，一个手机，各种理由不送货，从买到收到，整整一个月的时间。没有能力送货，接什么单呢，接了单不能送货，给我调个仓库发货好么，联系什么时候发货，各种理由，什么南京发货需要经过上海，仓库被**管控，客服没有基础地理知识？南京发货要经过上海？联系客服，客服各种推诿，理由全靠编，在我投诉了之后，第二天立马发货，实在忍无可忍。,1
83,手机也非常差劲，同一款手机，同一个配置，挂了两个价格，如果不是我买完，第二天又看了一下，根本不会发现多花了100，哎，我还是一下买了两部，太差劲了。联系客服说，贵的是直播间挂了100券可以抵扣，真是笑了，全是套路。,1
83,手机是一次性的？连充电器都不配？？？我从第一部手机开始到现在，都是华为，现在居然连充电器都不配。。。想继续支持，结果你自己摆烂。。。,1
83,冲着华为买的，刚用半个月，12月15号签收的，今天无缘无故拍照相机中间出现一条竖线。还不给换货。巨坑！！！,1
83,耗电太快，一天充两次电，发热严重，拍照不是很清晰，送的充电器迟迟不发货，难道充电器的产量跟不上手机的产量？不理解！,1
84,辣鸡，商品说送66w充电器。找了客服2次各种理由不给发货。一会说再发了，一会说数量有限没有。到现在也没有拿到。还是给外地老人邮寄过去用的，麻烦。,1
84,建议大家不要盲目购买，本来想着华为现在应该做的不错了，也支持下。但是没想到现在的华为完全是打着爱国的幌子忽悠消费着，小三千的手机比起其他完全差的不是一点半点，华为的服务现在也不用说，打电话过去也是各种找理由，大家谨慎购买,1
84,垃圾，高配低价，屏幕不清晰，机身太轻拿起来没有手感，而且容易发热，买的真的不值，已经打算**挂着出来,1
84,用了一个多月就又卡又闪退是吧，一星都不想给，之前nova3用了三年都不闪退这一个月就废了，辣鸡辣鸡辣鸡辣鸡辣鸡，我直接用手机都能做烧烤，又烫又卡华为你怎么好意思卖两千五啊?,1
84,没有充电器和耳机，页面也没有明显的提示，属于欺骗消费者。手机到了，没有充电器很耽误事，后面还要买充电器和耳机，麻烦,1
84,垃圾手机，充电慢点要死，直接回到一五年，息屏充满都要两个小时。还时不时出现卡顿，一度怀疑买的是不是二手机,1
84,不建议买华为Nova手机系列，没有耳机孔，没有充电器，充电器单买要188元。\n之前买的华为Nova4无缘无故经常重启，一天重启十几次，无法使用，售后让换主板，要700元。\n性价比非常低，下次坚决不再买Nova系列,1
84,买手机什么都不配送，没充电器数据线耳机手机拿来干嘛，花三千块钱买个手机来天天关机吗？曾经很信任的华为现在怎么开始坑起消费者了，越做越差，服务也差,1
84,手机才买半个月，就出现屏幕局面倒影的情况，买到时候还是缺货状态，但出于信任，还是耐心等待了，没想到出了问题客服还得让消费者自行携带手机到服务点处理，要么就回寄处理，手机里面到资料己复制到新手机了，而且旧手机已经处理，这期间使用什么呢？万万没想到现在华为手机做到质量这么差了，唉,1
84,垃圾手机，反应慢，用起一点都不顺畅，掉电快，本来还很相信华为，这个手机太差了,1
85,没有充电器！！！说是在可满足大部分顾客需求？我第一次买华为手机，居然没有充电器，我还要花200块钱买？想满足顾客需求就要带充电器，别管顾客家里有没有，我这没用的我拿啥充电？,1
85,后悔死了，一个月不到，卡顿 死机 重启频繁出现，垃圾的很，头脑发热支持任老板，跟之前的麦芒比都差劲的要死，比之前的小米机都差,1
85,手机没充电器，华为真是飘了，还说什么面对不同客户需求。想挣钱就直说，立什么牌坊。你学什么苹果，人家资本主义你也是？想挣钱就去**啊，别在**待。\n你就算给我涨两百块都行，我又不是缺这点钱，\n我给我老爸送过去给他个惊喜，结果老人家告诉我用不了，你让我怎么解释？\n这条差评为我这单极度不好的购物体验，希望你们无愧于自己自吹的民族品牌。。,1
85,手机很一般，首先是电池让人很失望，输入法设置很不实用，来电竟然不能设为响铃和震动,1
85,商家在我购买前答应的能参加活动且赠送充电套装，结果手机到了两个星期了还没等到充电器，电话客服，说商家说赠送完了，就这一句话就要把我打发，然后后来申请京东客服介入并强行要求，才给我安排发货，说赠品才会到我这，我想告诉大家，该自己的一定要去争取，另外商家，既然你答应了就要履行，没有其他理由，不是一句送完了就搪塞了,1
85,手机还没打开，不知道手机有没有问题。虽然今天重庆下雨，但是这个快递也湿的太严重了吧，里面是手机这种尽量不要进水的物品。手机没有塑封，外壳没打湿，现在都怕打开手机的包装。,1
85,垃圾，拿着消费者的钱去采购，说是26号完成，结果玩文字游戏，改成是预计，结果预计到7天之后。然后又说我下单的时候就是显示26号开始采购。还不给看当时的显示，说是内部的信息。\n垃圾的一笔，现在的京东。,1
85,告诉你们，谁买谁上当，尤其指纹，根本不怎么好使，后摄像头像素特别差，充电器也不带，卖的还特别贵,1
85,奉劝大家，千万别买，买了以后都降价了，也不给退钱。手机有问题，还有买的时候充电器，耳机啥都没有。,1
85,差评差评，充电器根本就没送，问说没货调货，补发，调一个星期还没发货，客服就会说帮你反馈处理，也没看发，无语，真**服了，新手机刚到就不是用的原装充电器，电池就用的贼快,1
86,拿到手用了才来评论，说实话玩游戏卡的一批，我上一台nova6在实体店买的玩游戏都不卡，这台在线上买就卡的不行，体验感极差。,1
86,第一次收到用袋子装的，拆都没有拆，第二次收到手机有缺口，这什么情况，什么时候变得那么差了?\n就这种质量?真的是无语了,1
86,极差，防护膜有缺口踢皮球，京东客服说是正常。打电话给华为，华为说不会出现缺口，哪一个真哪一个假。之前说返回检测，非性能故障问题的原物退回，话说防护膜有缺口能算性能故障?检测也是检测机器，防护膜你也检测?都不知道是不是退货的手机来的,1
86,耗电量太快，昨晚充满，今早九点开始用，三小时不到剩下56电量，就只看了网页，刷视频，时间不到两小时！都不如我用了两年的畅享电量！,1
86,想着支持一下华为。结果买来是这种。相机人像模式拍照识别到人脸卡顿。说是系统问题。尴尬。很无奈。去掉一个忠实粉丝。退货了。哎,1
86,这次购物真是最糟心的一次，我要到普罗旺斯款结果换成9号款，说是补偿送东西结果东西也没送，9月30号付的尾款，显示是1-2天送到，结果等到了8号，我只想说这次购物让我体会了什么是绝望，联系客服，客服还是爱搭不理的，难受！,1
86,严重差评，，买来一个多月，，动不动就黑屏，，就下载了**个常用程序，，经常无响应，，要强行退出，，没法用，，,1
86,手机到手了就一个裸机，充电器耳机取卡针啥的，都没有。我就纳闷了咋那么多好评？问华为售后态度差的一批。这么垃圾的华为，就这个裸机一个个还去***就纳闷了，想要购买者慎重，华为太坑了，还是去看其他品牌吧。最起码人家里面还有的都有。华为呢就一个裸机。用都用不了。拿着干瞪眼。别花钱买气受，还有千万不要和我一样为了爱国理由原则支持华为。特**，现在特后悔。将要购买者请你慎重考虑。,1
86,用了一个月不到，卡的要死，发烫的特别厉害，一点都不好用，没见过这种手机，还不如买个二手的，太差了，第一次有这种体验,1
86,体验特别差，没有充电线和充电器，都搞文字游戏，长长的标题后面，给用户答复说，商品都说明了。,1
87,华为的品控越来越差了，待机时间太短，一晚上不用都能跑百分之三十的电，还不如我用了两年的手机,1
87,严重差评，没有充电器和耳机就不能做个提示吗？这不就是变相收取耳机和充电器的费用吗？这是要和苹果学呀，这种东西有什么可学习的，再有希望华为售后看到后不要和我官方回复，弄个统一回复糊弄谁呢,1
87,本来满怀希望买了这款，结果让人很失望，手机到了然后送的充电器等了7天还没发货，手机使用了几天，感觉不像是华为的了，运行性能很不理想，王者都不怎么能带动，手机发热程度几乎可以和小米媲美了，已经到烫手级别了,1
